"Frame";"Timestamp";"x";"y";"z"
1093;18217;-394,6;0,9;91,2
1099;18317;-393,9;0,7;91,3
1105;18417;-394,1;0,7;91,5
1111;18517;-394,1;0,9;91,2
1117;18617;-394,2;0,8;91,1
1123;18717;-394,5;0,7;91,3
1129;18817;-394,7;0,6;91,6
1135;18917;-394,8;0,8;91,4
1141;19017;-395;0,7;90,8
1147;19117;-394,9;0,6;90,7
1153;19217;-394,5;0,8;91,7
1159;19317;-394;-0,5;93,4
1165;19417;-393,3;-1,6;94,7
1171;19517;-392;-1,7;96,3
1177;19617;-391,3;-1,4;97,4
1183;19717;-391,1;-1,1;97,9
1189;19817;-390,8;-1,2;98,3
1195;19917;-390,8;-1;98,4
1201;20017;-390,7;-0,8;98,4
1207;20117;-390,9;-0,7;98,1
1213;20217;-391,1;-0,9;97,9
1219;20317;-391,7;-1,4;97,3
1225;20417;-392,1;-1,8;96,8
1231;20517;-392,3;-1,9;96,4
1237;20617;-392,5;-1,8;96,1
1243;20717;-392,7;-1,6;95,7
1249;20817;-393;-1,5;95,1
1255;20917;-393,2;-1,4;94,5
1261;21017;-393,5;-1,3;94,2
1267;21117;-393,9;-1,4;93,3
1273;21217;-394,1;-1,5;92,6
1279;21317;-394,4;-1,4;92,2
1285;21417;-394,7;-1,3;92,1
1291;21517;-394,8;-1,2;92,4
1297;21617;-394,9;-1,2;92,5
1303;21717;-394,9;-1,1;92,8
1309;21817;-394,9;-0,8;93,2
1315;21917;-395,1;-0,7;93,6
1321;22017;-395,2;-0,4;93,3
1327;22117;-395,3;-0,3;93,1
1333;22217;-395,5;-0,3;93,5
1339;22317;-395,7;0,7;93,7
1345;22417;-396,6;2,8;93,3
1351;22517;-397;3,9;93,3
1357;22617;-397,2;4,1;93,9
1363;22717;-397,3;3,5;93,9
1369;22817;-397,5;3,2;94,4
1375;22917;-397,6;3,7;93,9
1381;23017;-397,7;4,1;93,5
1387;23117;-397,8;3,9;93,1
1393;23217;-397,5;3,3;91,2
1399;23317;-396,7;2,4;91,1
1405;23417;-395;1,9;92,6
1411;23517;-393,4;2,2;94,7
1417;23617;-391,9;2,6;96,2
1423;23717;-391,2;2,8;97,6
1429;23817;-391,1;2,6;97,5
1435;23917;-392;2,3;96,8
1441;24017;-392,2;2,2;97
1447;24117;-392,6;2,5;96,7
1453;24217;-392,7;2,2;96,5
1459;24317;-392,8;2;96,3
1465;24417;-392,9;1,9;96
1471;24517;-393;2;95,8
