"Frame";"Timestamp";"x";"y";"z"
0;0;-435,5;-12;150,4
7;117;-435,8;-12;149,7
13;217;-436,2;-12,1;148,5
19;317;-436,5;-12;147,5
25;417;-437,1;-12,4;146,5
31;517;-437,4;-12,4;145,6
37;617;-437,7;-12,4;144,6
43;717;-437,9;-12,4;143,8
49;817;-438,1;-12,3;143,1
55;917;-438,5;-12,5;142,6
61;1017;-438,7;-12,4;142,1
67;1117;-439;-12,7;141,6
73;1217;-439,1;-12,4;141,4
79;1317;-439,2;-12,4;140,8
85;1417;-439,4;-12,4;140,3
91;1517;-439,5;-12,4;139,9
97;1617;-439,7;-12,5;139,6
103;1717;-439,9;-12,3;139,3
109;1817;-440;-12,5;139,1
115;1917;-440,1;-12,4;138,8
121;2017;-440,2;-12,5;138,6
127;2117;-440,3;-12,5;138,5
133;2217;-440,5;-12,4;138,4
139;2317;-440,3;-12,5;138,4
145;2417;-440,5;-12,4;138,2
151;2517;-440,6;-12,4;138
157;2617;-440,6;-12,4;138
163;2717;-440,6;-12,1;138,1
169;2817;-440,6;-12,5;138,3
175;2917;-440,5;-12,3;138,6
181;3017;-440,4;-12,5;139
187;3117;-440,3;-12,3;139,7
193;3217;-440,2;-12,3;140,5
199;3317;-440,1;-12,3;141
205;3417;-439,6;-12,1;142,2
211;3517;-439,4;-12,1;142,8
217;3617;-439,2;-11,9;143,5
223;3717;-438,7;-12,1;144,3
229;3817;-438,5;-12;145,3
235;3917;-438,1;-12;145,9
241;4017;-437,7;-12;146,8
247;4117;-437,4;-11,9;147,7
253;4217;-437,2;-12,1;148,3
259;4317;-436,8;-11,9;148,9
265;4417;-436,6;-12;149,3
271;4517;-436,3;-11,9;149,8
277;4617;-436,2;-11,9;150,2
283;4717;-435,9;-11,9;150,4
289;4817;-435,8;-11,9;150,7
295;4917;-435,8;-12,1;150,6
301;5017;-435,8;-11,9;150,2
307;5117;-436,1;-12;149,7
313;5217;-436,4;-12;148,8
319;5317;-436,8;-12,2;147,7
325;5417;-437,1;-12,4;147
331;5517;-437,5;-12,5;146,3
337;5617;-437,8;-12,6;145,4
343;5717;-438,1;-12,3;144,5
349;5817;-438,3;-12,4;143,8
355;5917;-438,5;-12,4;143,3
361;6017;-438,8;-12,3;142,7
367;6117;-439,1;-12,4;142,2
373;6217;-439,2;-12,2;141,7
379;6317;-439,3;-12,4;141,3
385;6417;-439,5;-12,2;140,8
391;6517;-439,7;-12,4;140,6
397;6617;-439,7;-12,3;140,5
403;6717;-439,9;-12,2;140
409;6817;-440,1;-12,3;139,6
415;6917;-440,1;-12,2;139,3
421;7017;-440,2;-12,4;139,1
427;7117;-440,3;-12,2;138,9
433;7217;-440,4;-12,3;138,7
439;7317;-440,4;-12,3;138,5
445;7417;-440,5;-12,2;138,6
451;7517;-440,5;-12,3;138,6
457;7617;-440,6;-12,2;138,7
463;7717;-440,3;-12,3;139,4
469;7817;-440,3;-12,1;139,8
475;7917;-440,2;-12,1;140,4
481;8017;-439,8;-12,1;141,1
487;8117;-439,6;-12,1;142
493;8217;-439,4;-12,1;142,8
499;8317;-439;-11,9;143,6
505;8417;-438,6;-11,9;144,5
511;8517;-438,2;-11,7;145,3
517;8617;-437,9;-11,8;146,3
523;8717;-437,5;-11,7;147
529;8817;-437,1;-11,2;147,9
535;8917;-436,7;-11,2;148,3
541;9017;-436,2;-11,1;149
547;9117;-435,8;-11,4;149,7
553;9217;-435,6;-11,4;150,4
559;9317;-435,3;-11,4;150,8
565;9417;-434,9;-11,4;151,3
571;9517;-434,8;-11,4;151,5
577;9617;-434,7;-11,6;151,4
583;9717;-435;-11,4;151
589;9817;-435,1;-11,4;150,3
595;9917;-435,6;-11,5;149,3
601;10017;-436;-11,7;148,2
607;10117;-436,5;-11,9;147,1
613;10217;-437;-11,8;146,3
619;10317;-437,3;-11,8;145,4
625;10417;-437,6;-11,8;144,7
631;10517;-438,1;-12;143,9
637;10617;-438,4;-12,1;143,4
643;10717;-438,6;-12,1;142,8
649;10817;-439;-12,3;142,2
655;10917;-439;-12,1;141,7
661;11017;-439,3;-12,3;141,2
667;11117;-439,5;-12,1;140,5
673;11217;-439,7;-12,2;140,1
679;11317;-439,8;-12,3;139,7
685;11417;-439,9;-12,2;139,3
691;11517;-440,1;-12,3;139,1
697;11617;-440,1;-12,2;138,9
703;11717;-440,2;-12,3;138,6
