"Frame";"Timestamp";"x";"y";"z"
0;0;-290,2;-0,7;96,7
6;100;-290,3;-0,6;96,6
12;200;-290,4;-0,6;96,6
18;300;-290,5;-0,6;96,5
24;400;-290,7;-0,6;96,4
30;500;-290,7;-0,7;96,3
36;600;-290,8;-0,7;96,2
42;700;-290,8;-0,7;96,1
48;800;-291;-0,6;96
54;900;-291;-0,7;95,9
60;1000;-291,2;-0,7;95,8
66;1100;-291,2;-0,6;95,7
72;1200;-291,3;-0,7;95,6
78;1300;-291,4;-0,6;95,5
84;1400;-291,6;-0,7;95,3
90;1500;-291,6;-0,7;95,2
96;1600;-291,6;-0,7;95,2
102;1700;-291,7;-0,7;95,2
108;1800;-291,7;-0,7;95,2
114;1900;-291,8;-0,8;95,2
120;2000;-291,8;-0,6;95,2
126;2100;-291,8;-0,7;95,1
132;2200;-291,7;-0,7;95,1
138;2300;-291,8;-0,7;95
144;2400;-291,8;-0,8;95
150;2500;-291,9;-0,7;95,1
156;2600;-291,8;-0,8;95,1
162;2700;-291,8;-0,7;95
168;2800;-291,9;-0,8;95,1
174;2900;-291,9;-0,8;95,1
180;3000;-291,9;-0,7;95,1
186;3100;-291,8;-0,7;95
192;3200;-291,8;-0,7;95
198;3300;-291,8;-0,7;95
204;3400;-291,8;-0,7;95,1
210;3500;-291,6;-0,7;95,2
216;3600;-291,6;-0,7;95,3
222;3700;-291,4;-0,6;95,5
228;3800;-291,3;-0,7;95,7
234;3900;-291,2;-0,7;95,8
240;4000;-291;-0,7;95,8
246;4100;-290,9;-0,6;96
252;4200;-290,8;-0,6;96
258;4300;-290,8;-0,6;96,2
264;4400;-290,9;-0,6;96,3
270;4500;-290,6;-0,7;96,3
276;4600;-290,6;-0,6;96,4
282;4700;-290,5;-0,6;96,5
288;4800;-290,5;-0,6;96,5
294;4900;-290,5;-0,6;96,5
300;5000;-290,5;-0,7;96,5
306;5100;-290,6;-0,6;96,5
312;5200;-290,6;-0,7;96,4
318;5300;-290,7;-0,6;96,3
324;5400;-290,8;-0,7;96,2
330;5500;-290,9;-0,7;96,2
336;5600;-291;-0,7;96
342;5700;-290,9;-0,7;96
348;5800;-291,1;-0,7;95,9
354;5900;-291,2;-0,7;95,8
360;6000;-291,2;-0,7;95,7
366;6100;-291,4;-0,7;95,6
372;6200;-291,5;-0,7;95,6
378;6300;-291,5;-0,7;95,4
384;6400;-291,7;-0,7;95,3
390;6500;-291,6;-0,7;95,2
396;6600;-291,7;-0,8;95,2
402;6700;-291,7;-0,7;95,2
408;6800;-291,7;-0,7;95,1
414;6900;-291,7;-0,8;95,1
420;7000;-291,8;-0,7;95,1
426;7100;-291,8;-0,7;95,1
432;7200;-291,8;-0,7;95,1
438;7300;-291,8;-0,7;95,1
444;7400;-291,8;-0,7;95
450;7500;-291,9;-0,7;95,1
456;7600;-291,8;-0,8;95,1
462;7700;-291,8;-0,7;95
468;7800;-291,9;-0,8;95,1
474;7900;-291,9;-0,7;95,1
480;8000;-291,8;-0,7;95,1
486;8100;-291,8;-0,7;95
492;8200;-291,7;-0,7;95,1
498;8300;-291,8;-0,7;95,1
504;8400;-291,8;-0,7;95,2
510;8500;-291,6;-0,7;95,2
516;8600;-291,5;-0,7;95,4
522;8700;-291,4;-0,7;95,6
528;8800;-291,2;-0,7;95,7
534;8900;-291,1;-0,7;95,8
540;9000;-291,1;-0,7;95,9
546;9100;-291;-0,6;96
552;9200;-290,8;-0,7;96,1
558;9300;-290,8;-0,6;96,1
564;9400;-290,8;-0,6;96,2
570;9500;-290,7;-0,6;96,3
576;9600;-290,6;-0,6;96,4
582;9700;-290,5;-0,6;96,4
588;9800;-290,5;-0,6;96,5
594;9900;-290,5;-0,6;96,5
600;10000;-290,5;-0,6;96,5
606;10100;-290,6;-0,6;96,5
612;10200;-290,6;-0,6;96,4
618;10300;-290,7;-0,6;96,3
624;10400;-290,8;-0,7;96,3
630;10500;-290,8;-0,7;96,2
636;10600;-290,8;-0,7;96,1
642;10700;-290,9;-0,6;96,1
648;10800;-291;-0,7;96
654;10900;-291,1;-0,7;96
660;11000;-291,1;-0,7;95,8
666;11100;-291,2;-0,7;95,8
672;11200;-291,3;-0,7;95,7
678;11300;-291,4;-0,7;95,5
684;11400;-291,5;-0,7;95,5
690;11500;-291,5;-0,7;95,4
696;11600;-291,5;-0,7;95,3
702;11700;-291,6;-0,7;95,3
708;11800;-291,7;-0,7;95,3
714;11900;-291,7;-0,7;95,2
720;12000;-291,7;-0,7;95,2
726;12100;-291,7;-0,7;95,2
732;12200;-291,7;-0,7;95,1
738;12300;-291,8;-0,7;95,1
744;12400;-291,8;-0,7;95,1
750;12500;-291,8;-0,7;95,1
756;12600;-291,8;-0,7;95,1
762;12700;-291,8;-0,8;95,1
768;12800;-291,8;-0,7;95,1
774;12900;-291,8;-0,7;95,1
780;13000;-291,8;-0,7;95,1
786;13100;-291,7;-0,7;95,1
792;13200;-291,8;-0,7;95,1
798;13300;-291,9;-0,7;95,1
804;13400;-291,8;-0,8;95,1
810;13500;-291,9;-0,7;95
816;13600;-291,8;-0,7;95,1
822;13700;-291,8;-0,7;95,1
828;13800;-291,9;-0,8;95,2
834;13900;-291,9;-0,7;95,2
840;14000;-291,8;-0,7;95,1
846;14100;-291,8;-0,7;95,1
852;14200;-291,7;-0,7;95,2
858;14300;-291,7;-0,7;95,2
864;14400;-291,6;-0,7;95,2
870;14500;-291,5;-0,7;95,4
876;14600;-291,4;-0,7;95,5
882;14700;-291,3;-0,6;95,7
888;14800;-291,1;-0,7;95,7
894;14900;-291,1;-0,7;95,9
900;15000;-291;-0,6;96
906;15100;-290,9;-0,7;96
912;15200;-290,8;-0,6;96,2
