"Frame";"Timestamp";"x";"y";"z"
1081;18017;-396,3;5,2;86,4
1087;18117;-396,6;5,1;85,9
1093;18217;-396,8;5,2;85,7
1099;18317;-396,8;5,2;85,6
1105;18417;-397;5,2;85,5
1111;18517;-396,9;5,2;85,3
1117;18617;-397;5,2;85,2
1123;18717;-397,1;5,2;85,2
1129;18817;-397,1;5,3;85,2
1135;18917;-397,2;5,1;84,8
1141;19017;-397,3;5,2;84,8
1147;19117;-397,3;5,2;85
1153;19217;-397,3;5,2;85
1159;19317;-397,2;5,2;84,9
1165;19417;-397,3;5,2;85
1171;19517;-397,3;5,2;85
1177;19617;-397,3;5,3;85
1183;19717;-397,3;5,1;84,7
1189;19817;-397,4;5,2;84,7
1195;19917;-397,3;5,2;84,8
1201;20017;-397,3;5,3;84,9
1207;20117;-397,3;5,2;84,9
1213;20217;-397,3;5,2;85
1219;20317;-397,3;5,3;85
1225;20417;-397,3;5,3;84,9
1231;20517;-397,3;5,2;84,6
1237;20617;-397,5;5,2;84,8
1243;20717;-397,3;5,3;85
1249;20817;-397,2;5,3;85,4
1255;20917;-397;5,2;85,9
1261;21017;-396,7;5,3;86,5
1267;21117;-396,5;5,3;87,1
1273;21217;-396,3;5,3;87,5
1279;21317;-396;5,2;88,1
1285;21417;-395,8;5,3;88,9
1291;21517;-395,5;5,3;89,6
1297;21617;-395,3;5,3;90,1
1303;21717;-394,9;5,2;90,7
1309;21817;-394,6;5,3;91,2
1315;21917;-394,5;5,4;91,4
1321;22017;-394,2;5,4;91,8
1327;22117;-394,2;5,4;92,3
1333;22217;-393,9;5,4;92,6
1339;22317;-393,8;5,4;92,9
1345;22417;-393,7;5,3;93,2
1351;22517;-393,5;5,4;93,2
1357;22617;-393,6;5,3;93,2
1363;22717;-393,5;5,2;93,2
1369;22817;-393,6;5,2;93,3
1375;22917;-393,6;5,3;93
1381;23017;-393,8;5,3;92,7
1387;23117;-393,9;5,2;92,3
1393;23217;-394;5,3;91,8
1399;23317;-394,3;5,2;91,4
1405;23417;-394,5;5,2;91
1411;23517;-394,7;5,2;90,8
1417;23617;-394,8;5,3;90,5
1423;23717;-394,8;5,2;90,2
1429;23817;-395;5,2;90,1
1435;23917;-395;5,3;90
1441;24017;-394,8;5,2;90,3
1447;24117;-394,6;5,2;91,1
1453;24217;-394,2;5,3;92,1
1459;24317;-393,7;5,2;92,8
1465;24417;-393,5;5,2;93,5
1471;24517;-393,3;5,2;94
1477;24617;-393,1;5,2;94
1483;24717;-393,2;5,2;93,6
1489;24817;-393,6;5,2;92,8
1495;24917;-393,7;5,2;92,7
1501;25017;-393,9;5,2;92,5
