"Frame";"Timestamp";"x";"y";"z"
0;0;-296,8;-5;121,9
6;100;-297;-5;121,9
12;200;-297,3;-5,1;121,9
18;300;-297,8;-5,3;122,1
24;400;-297,9;-5,3;121,9
30;500;-298,1;-5,2;121,7
36;600;-298,4;-5,2;121,5
42;700;-298,6;-5,1;121,2
48;800;-299;-5,3;121,1
54;900;-299;-5,1;121
60;1000;-299,1;-4,9;120,8
66;1100;-299,4;-5;120,7
72;1200;-299,4;-5,1;120,5
78;1300;-299,4;-5,2;120,4
84;1400;-299,8;-4,9;120,3
90;1500;-299,9;-5;120,3
96;1600;-300;-5;120,1
102;1700;-300,2;-4,9;119,8
108;1800;-300,3;-5;119,7
114;1900;-300,4;-4,9;119,7
120;2000;-300,5;-5;119,6
126;2100;-300,6;-4,9;119,5
132;2200;-300,6;-5,1;119,4
138;2300;-300,7;-5;119,2
144;2400;-300,6;-5;119
150;2500;-300,5;-5;118,9
156;2600;-300,3;-4,9;118,9
162;2700;-300,2;-5;118,8
168;2800;-300,2;-5;118,8
174;2900;-300;-5;119
180;3000;-299,9;-4,9;119,2
186;3100;-299,7;-4,9;119,2
192;3200;-299,4;-5;119,4
199;3317;-299,2;-5;119,7
205;3417;-299;-5;119,9
211;3517;-298,8;-4,9;120,3
217;3617;-298,8;-5;120,6
223;3717;-298,5;-4,9;120,9
229;3817;-298,6;-5;121
235;3917;-298,8;-4,9;121
241;4017;-299,1;-5;121
247;4117;-299,3;-5;120,8
253;4217;-299,3;-5;120,6
260;4333;-299,5;-5,1;120,6
266;4433;-299,6;-5;120,5
272;4533;-299,7;-5,1;120,3
278;4633;-299,8;-5;120,2
284;4733;-299,9;-5,1;120,1
290;4833;-300,2;-5,1;119,8
296;4933;-300,2;-5,1;119,8
302;5033;-300,4;-5,1;119,8
308;5133;-300,5;-5;119,7
314;5233;-300,4;-5,1;119,6
320;5333;-300,5;-5,1;119,6
326;5433;-300,6;-5,1;119,5
332;5533;-300,6;-5,1;119,4
338;5633;-300,7;-5;119,4
344;5733;-300,6;-5,1;119,2
350;5833;-300,8;-5;119,2
356;5933;-300,6;-5,1;119
362;6033;-300,5;-5;118,9
368;6133;-300,2;-5;118,9
374;6233;-299,7;-4,9;119
380;6333;-299,4;-4,8;119,2
386;6433;-299,2;-4,9;119,4
392;6533;-298,8;-4,8;119,7
398;6633;-298,4;-4,9;119,9
404;6733;-298,1;-4,8;120,2
410;6833;-297,6;-4,8;120,5
416;6933;-297,4;-5;120,7
422;7033;-297;-4,8;120,9
428;7133;-296,7;-4,8;121,2
434;7233;-296,5;-4,9;121,4
440;7333;-296,3;-4,9;121,7
446;7433;-296,5;-5;121,9
452;7533;-296,9;-5;122
458;7633;-297,3;-5,1;121,8
464;7733;-297,7;-5,1;121,7
470;7833;-297,9;-5,2;121,5
476;7933;-298,2;-5,2;121,5
482;8033;-298,3;-5,1;121,3
488;8133;-298,7;-5,2;121,3
494;8233;-298,9;-5,1;121
500;8333;-299,2;-5,2;120,8
506;8433;-299,2;-5,1;120,6
512;8533;-299,4;-5,2;120,5
518;8633;-299,5;-5,1;120,3
524;8733;-299,6;-5,1;120,2
530;8833;-299,7;-5,2;120,1
