"Frame";"Timestamp";"x";"y";"z"
0;0;-286,7;0,5;95,7
6;100;-286,6;0,4;95,8
12;200;-286,6;0,5;95,9
18;300;-286,5;0,4;96
24;400;-286,4;0,5;96,1
30;500;-286,2;0,4;96,2
36;600;-286,2;0,5;96,4
42;700;-286,1;0,4;96,5
48;800;-285,9;0,4;96,6
54;900;-285,8;0,5;96,8
60;1000;-285,7;0,4;96,9
66;1100;-285,6;0,5;96,9
72;1200;-285,6;0,6;97
78;1300;-285,5;0,6;97,1
84;1400;-285,4;0,6;97,2
90;1500;-285,4;0,6;97,3
96;1600;-285,2;0,6;97,4
102;1700;-285,2;0,5;97,4
108;1800;-285,1;0,6;97,4
114;1900;-285,2;0,6;97,5
120;2000;-285,2;0,6;97,4
126;2100;-285,2;0,6;97,4
132;2200;-285,2;0,5;97,5
138;2300;-285,2;0,5;97,4
144;2400;-285,1;0,4;97,3
150;2500;-285,2;0,5;97,3
156;2600;-285,3;0,5;97,3
162;2700;-285,3;0,5;97,2
168;2800;-285,4;0,5;97,1
174;2900;-285,5;0,4;97
180;3000;-285,6;0,4;97
186;3100;-285,7;0,4;96,9
192;3200;-285,7;0,4;96,9
198;3300;-285,8;0,4;96,8
204;3400;-285,8;0,4;96,6
210;3500;-285,9;0,4;96,6
216;3600;-286,2;0,4;96,5
222;3700;-286,1;0,4;96,3
228;3800;-286,2;0,4;96,3
234;3900;-286,3;0,4;96,2
240;4000;-286,4;0,4;96,2
246;4100;-286,4;0,4;96,1
252;4200;-286,5;0,4;96
258;4300;-286,5;0,4;96
264;4400;-286,5;0,5;96
270;4500;-286,6;0,4;95,9
276;4600;-286,7;0,4;95,8
282;4700;-286,6;0,4;95,7
288;4800;-286,8;0,4;95,8
294;4900;-286,8;0,5;95,8
300;5000;-286,8;0,4;95,8
306;5100;-286,8;0,4;95,7
312;5200;-286,8;0,4;95,6
318;5300;-286,8;0,4;95,7
324;5400;-286,8;0,4;95,7
330;5500;-286,8;0,4;95,5
336;5600;-286,9;0,4;95,6
342;5700;-286,8;0,4;95,6
348;5800;-286,9;0,4;95,5
354;5900;-286,9;0,5;95,6
360;6000;-286,9;0,4;95,6
366;6100;-286,8;0,4;95,5
372;6200;-286,9;0,4;95,6
378;6300;-286,8;0,5;95,6
384;6400;-286,8;0,4;95,7
390;6500;-286,7;0,5;95,7
396;6600;-286,7;0,5;95,7
402;6700;-286,6;0,4;95,8
408;6800;-286,7;0,4;95,9
414;6900;-286,5;0,4;96
420;7000;-286,4;0,4;96,1
426;7100;-286,2;0,4;96,2
432;7200;-286,1;0,5;96,4
438;7300;-286;0,5;96,5
444;7400;-286;0,4;96,5
450;7500;-285,9;0,5;96,6
456;7600;-285,8;0,5;96,6
462;7700;-285,7;0,5;96,7
468;7800;-285,5;0,5;96,8
474;7900;-285,5;0,5;96,9
480;8000;-285,4;0,5;97
486;8100;-285,3;0,5;97,1
492;8200;-285,3;0,6;97,2
498;8300;-285,3;0,5;97,3
504;8400;-285,2;0,6;97,3
510;8500;-285,2;0,6;97,2
516;8600;-285,2;0,5;97,3
522;8700;-285,1;0,5;97,3
528;8800;-285,1;0,4;97,3
534;8900;-285,1;0,5;97,3
540;9000;-285,1;0,4;97,3
546;9100;-285,2;0,5;97,2
552;9200;-285,2;0,5;97,2
558;9300;-285,3;0,4;97
564;9400;-285,5;0,5;97
570;9500;-285,5;0,4;96,9
576;9600;-285,6;0,4;97
582;9700;-285,6;0,3;96,8
588;9800;-285,6;0,3;96,7
594;9900;-285,8;0,3;96,7
600;10000;-285,9;0,3;96,6
606;10100;-285,9;0,4;96,6
612;10200;-286;0,4;96,4
618;10300;-286,1;0,4;96,3
624;10400;-286,1;0,3;96,2
630;10500;-286,3;0,4;96,2
636;10600;-286,3;0,4;96,2
642;10700;-286,4;0,3;96,2
648;10800;-286,4;0,4;96
654;10900;-286,5;0,4;95,9
660;11000;-286,6;0,4;95,9
666;11100;-286,6;0,4;95,7
672;11200;-286,7;0,4;95,7
678;11300;-286,7;0,4;95,6
684;11400;-286,8;0,3;95,7
690;11500;-286,8;0,4;95,6
696;11600;-286,8;0,3;95,7
702;11700;-286,9;0,4;95,6
708;11800;-286,9;0,4;95,5
714;11900;-286,8;0,4;95,5
720;12000;-286,9;0,4;95,5
726;12100;-287;0,4;95,5
732;12200;-286,9;0,4;95,5
738;12300;-286,9;0,4;95,4
744;12400;-286,9;0,4;95,4
750;12500;-287;0,4;95,5
756;12600;-287;0,3;95,5
762;12700;-287;0,5;95,5
768;12800;-286,9;0,4;95,4
774;12900;-286,9;0,5;95,4
780;13000;-287,1;0,4;95,3
787;13117;-287,1;0,4;95,4
793;13217;-287,1;0,4;95,4
799;13317;-287;0,4;95,3
805;13417;-287,1;0,4;95,4
811;13517;-287;0,4;95,4
817;13617;-286,9;0,5;95,4
823;13717;-286,8;0,6;95,4
829;13817;-286,8;0,6;95,6
835;13917;-286,8;0,5;95,6
841;14017;-286,7;0,5;95,7
847;14117;-286,6;0,5;95,8
853;14217;-286,4;0,4;95,9
860;14333;-286,3;0,5;96,2
866;14433;-286,1;0,4;96,3
872;14533;-286,2;0,6;96,4
878;14633;-286,1;0,5;96,5
884;14733;-286;0,5;96,6
890;14833;-285,9;0,6;96,5
896;14933;-285,8;0,5;96,7
902;15033;-285,8;0,6;96,8
908;15133;-285,6;0,5;96,9
914;15233;-285,5;0,6;96,9
920;15333;-285,3;0,5;97
926;15433;-285,3;0,5;97,1
932;15533;-285,3;0,6;97,2
938;15633;-285,3;0,5;97,2
944;15733;-285,1;0,6;97,2
950;15833;-285;0,5;97,2
956;15933;-285;0,6;97,3
962;16033;-285;0,6;97,3
968;16133;-285;0,5;97,4
974;16233;-284,9;0,6;97,4
980;16333;-284,9;0,5;97,4
986;16433;-285,1;0,6;97,4
992;16533;-285,2;0,5;97,2
998;16633;-285,2;0,5;97,1
1004;16733;-285,2;0,5;97
1010;16833;-285,3;0,4;97
1016;16933;-285,3;0,5;97
1022;17033;-285,4;0,3;96,9
1028;17133;-285,5;0,4;96,9
