"Frame";"Timestamp";"x";"y";"z"
0;0;-538,9;-10,6;143,4
6;100;-538,8;-10,7;142
12;200;-538,7;-11;140,5
18;300;-538,5;-11,4;138,4
24;400;-538,2;-11,5;136,5
30;500;-538;-11,2;134,9
36;600;-537,9;-11,1;133,5
42;700;-537,9;-11,1;132,4
48;800;-537,9;-11,2;131,6
54;900;-537,7;-11;130,5
60;1000;-537,5;-10,7;129,5
66;1100;-537,6;-10,7;128,9
72;1200;-537,4;-10,9;128,3
78;1300;-537,4;-10,8;128
84;1400;-537,5;-10,6;127,6
90;1500;-537,3;-10,7;127,1
96;1600;-537,3;-10,6;126,8
102;1700;-537,4;-10,6;126,5
108;1800;-537,6;-10,5;126,7
114;1900;-537,5;-10,6;126,2
120;2000;-537,4;-10,6;125,9
126;2100;-537,5;-10,6;125,8
132;2200;-537,6;-10,7;126,1
138;2300;-538,1;-10,5;127
144;2400;-538,5;-10,6;128,2
150;2500;-538,8;-10,6;129,5
156;2600;-539,2;-10,6;131,1
162;2700;-539,5;-10,7;132,5
168;2800;-539,8;-10,7;134,1
174;2900;-540;-10,8;135,1
180;3000;-540,2;-10,7;136,6
186;3100;-540,3;-10,9;137,9
192;3200;-540,3;-11;138,9
199;3317;-540,4;-10,9;139,9
205;3417;-540,3;-10,9;140,5
211;3517;-540,1;-10,8;140,3
217;3617;-539,6;-10,9;138,5
223;3717;-538,9;-10,7;136,3
229;3817;-538,7;-10,9;134,7
235;3917;-538,4;-10,8;133
241;4017;-538,3;-11;132
247;4117;-538,2;-11;131,1
253;4217;-538;-10,9;130,3
260;4333;-537,8;-11;129,5
266;4433;-537,7;-10,9;128,9
272;4533;-537,7;-10,9;128,3
278;4633;-537,6;-10,8;127,8
284;4733;-537,5;-10,8;127,3
290;4833;-537,7;-10,9;127,1
296;4933;-537,6;-10,8;126,9
302;5033;-537,5;-10,9;126,4
308;5133;-537,5;-10,8;126,1
314;5233;-537,4;-10,9;126
320;5333;-537,5;-10,8;125,8
326;5433;-537,5;-10,8;125,7
332;5533;-537,4;-10,8;125,5
338;5633;-537,5;-10,8;125,5
344;5733;-537,4;-10,8;125,4
350;5833;-537,6;-10,7;125,6
356;5933;-538;-10,7;126,7
362;6033;-538,2;-10,9;127,2
368;6133;-538,1;-10,5;127,8
374;6233;-538,2;-10,2;128,9
380;6333;-538,4;-10,1;130,2
386;6433;-538,5;-10,2;131,3
392;6533;-538,5;-10,2;132,8
398;6633;-538,8;-10,3;134,4
404;6733;-538,8;-10,3;135,7
410;6833;-538,7;-10,3;136,9
416;6933;-538,9;-10,4;138,3
422;7033;-538,6;-10,4;139,4
428;7133;-538,7;-10,5;140,4
434;7233;-538,7;-10,5;141,4
440;7333;-538,6;-10,6;141,8
446;7433;-538,6;-10,4;140,8
452;7533;-538,5;-10,5;139,3
458;7633;-538,5;-10,8;138
464;7733;-538,5;-10,9;136,8
470;7833;-538,3;-11,1;135,4
476;7933;-538,1;-10,9;133,9
482;8033;-538;-10,9;132,7
488;8133;-538;-11;131,6
494;8233;-537,8;-11;130,8
500;8333;-537,9;-11;130,2
506;8433;-537,8;-11;129,7
512;8533;-537,8;-11;129,2
518;8633;-537,7;-11;128,7
524;8733;-537,6;-10,9;128,3
530;8833;-537,6;-11;127,8
536;8933;-537,5;-10,9;127,4
542;9033;-537,7;-10,9;127,4
548;9133;-537,6;-10,9;126,9
554;9233;-537,6;-10,9;126,5
560;9333;-537,6;-10,9;126,3
566;9433;-537,4;-10,9;126
572;9533;-537,4;-11;125,8
578;9633;-537,4;-10,9;125,7
584;9733;-537,3;-10,9;125,6
590;9833;-537,3;-10,7;125,5
596;9933;-537,4;-10,8;125,6
602;10033;-537,5;-10,7;125,9
608;10133;-537,6;-10,5;126,4
614;10233;-537,8;-10,4;126,9
620;10333;-537,8;-10,2;127,6
626;10433;-537,9;-10,3;128,5
632;10533;-538,1;-10,3;129,4
638;10633;-538,3;-10,3;130,4
644;10733;-538,5;-10,3;131,6
650;10833;-538,7;-10,3;132,8
656;10933;-539;-10,4;134,5
662;11033;-539,4;-10,3;136,5
668;11133;-539,6;-10,2;138,1
674;11233;-539,6;-10,2;139,4
680;11333;-539,6;-10,2;140,7
686;11433;-539,8;-10,4;142,2
692;11533;-539,6;-10,4;143,3
698;11633;-539,7;-10,5;144,4
704;11733;-539,8;-10,3;145,7
710;11833;-540;-10,4;147,6
716;11933;-539,7;-10,5;147,3
722;12033;-539,6;-10,6;145,9
728;12133;-539,7;-10,6;145,1
734;12233;-539,6;-10,7;143,3
740;12333;-539,3;-10,9;141,2
746;12433;-539;-11,2;139,1
752;12533;-538,7;-11,3;137,4
758;12633;-538,6;-11,2;135,7
764;12733;-538,3;-11,1;134,2
770;12833;-538,2;-11,2;133,1
776;12933;-538,1;-11,2;132,1
782;13033;-538,1;-11,3;131,3
788;13133;-538,2;-11,3;130,7
794;13233;-537,9;-11,2;129,8
800;13333;-537,9;-11,3;129
806;13433;-537,8;-11,2;128,4
812;13533;-537,8;-11,3;128
818;13633;-537,7;-11,3;127,6
824;13733;-537,6;-11,2;127,2
830;13833;-537,5;-11,2;126,8
836;13933;-537,5;-11,2;126,5
842;14033;-537,5;-11,2;126,2
848;14133;-537,7;-11,2;126,2
854;14233;-537,6;-11,2;126,1
860;14333;-537,7;-11,2;125,8
866;14433;-537,6;-11,2;125,6
872;14533;-537,6;-11,2;125,6
878;14633;-537,8;-11,2;125,9
884;14733;-538;-11,1;126,6
890;14833;-538,2;-11,1;127,3
896;14933;-538,3;-11,1;127,7
902;15033;-538,5;-11,1;128,5
908;15133;-538,8;-11,1;129,5
914;15233;-538,9;-11,1;130,6
920;15333;-539,1;-11,1;131,6
926;15433;-539,1;-11,1;132,8
932;15533;-539,2;-11,4;134
938;15633;-539,3;-11,4;135,2
944;15733;-539,2;-11,3;136,4
950;15833;-539;-11,2;137,3
956;15933;-538,5;-11,1;137,6
962;16033;-537,9;-11,1;137,6
968;16133;-537,9;-11,1;138,5
974;16233;-537,7;-11,1;139
980;16333;-537,6;-11;139,6
986;16433;-537,6;-11;139,8
992;16533;-537,4;-11;139,3
998;16633;-537,2;-11,1;138
1004;16733;-537,2;-11,1;137,1
1010;16833;-537,2;-11;135,7
1016;16933;-537,3;-11,1;134,5
1022;17033;-537,2;-11,2;133
1028;17133;-537,2;-11,4;132
1034;17233;-537,1;-11,5;130,9
1040;17333;-537,1;-11,5;129,9
1046;17433;-537;-11,5;129,2
1052;17533;-537;-11,6;128,6
1058;17633;-537;-11,6;128
1064;17733;-536,9;-11,5;127,4
1070;17833;-536,8;-11,5;126,9
1076;17933;-536,8;-11,6;126,6
1082;18033;-536,8;-11,6;126,2
1088;18133;-536,9;-11,6;126
1094;18233;-537;-11,6;126
1100;18333;-537;-11,6;125,6
1106;18433;-536,9;-11,6;125,2
1112;18533;-536,9;-11,6;125,2
1118;18633;-537;-11,6;125
1124;18733;-537;-11,6;124,9
1130;18833;-536,9;-11,5;124,8
1136;18933;-537;-11,5;124,7
1142;19033;-537;-11,5;124,6
1148;19133;-537,1;-11,5;124,7
1154;19233;-537,4;-11,4;125,3
1160;19333;-537,6;-11,5;125,7
1166;19433;-537,7;-11,4;126,4
1172;19533;-537,8;-11,4;127,1
1178;19633;-538,1;-11,5;128
1184;19733;-538,4;-11,6;129
1190;19833;-538,5;-11,7;129,9
1196;19933;-538,8;-11,7;131,1
1202;20033;-539,1;-11,8;132,4
1208;20133;-539,3;-11,9;133,9
1214;20233;-539,5;-12;135,2
1220;20333;-539,3;-12,4;135,8
1226;20433;-539,4;-12,7;137,1
1232;20533;-539,3;-12,7;138,1
1238;20633;-539,2;-12,8;138,9
1244;20733;-539,1;-12,7;139,8
1250;20833;-539;-12,8;140,6
1256;20933;-539,1;-12,7;141,5
1262;21033;-539;-12,7;142,1
1268;21133;-539;-12,6;142
1274;21233;-538,8;-12,4;141,1
1280;21333;-538,4;-12,4;139,5
1286;21433;-538,1;-12,3;137,8
1292;21533;-537,9;-12,4;136
1298;21633;-537,8;-12,3;134,5
1304;21733;-537,7;-12,2;133,1
1310;21833;-537,5;-12,1;132
1316;21933;-537,4;-12;130,9
1322;22033;-537,4;-12,1;130,2
1328;22133;-537,4;-11,9;129,4
1334;22233;-537,6;-11,9;129,1
1340;22333;-537,4;-11,8;128,3
1346;22433;-537,3;-11,8;127,6
1352;22533;-537,3;-11,7;127,1
1358;22633;-537,2;-11,7;126,7
1364;22733;-537,2;-11,7;126,4
1370;22833;-537,1;-11,7;125,9
1376;22933;-537,1;-11,7;125,7
1382;23033;-537,1;-11,7;125,4
1388;23133;-537,1;-11,7;125,2
1394;23233;-537,2;-11,6;125,1
1400;23333;-537,2;-11,6;125,2
1406;23433;-537,2;-11,7;124,9
1412;23533;-537,2;-11,6;124,7
1418;23633;-537,1;-11,6;124,6
1424;23733;-537,2;-11,6;124,5
1430;23833;-537,2;-11,6;124,5
1436;23933;-537,2;-11,6;124,4
1442;24033;-537,2;-11,6;124,5
1448;24133;-537,2;-11,6;124,4
1454;24233;-537,3;-11,6;124,6
1460;24333;-537,6;-11,5;125,4
1466;24433;-537,8;-11,6;125,7
1472;24533;-537,9;-11,6;126,4
1478;24633;-538,1;-11,7;127,4
1484;24733;-538,4;-11,7;128,3
1490;24833;-538,6;-11,7;129,3
1496;24933;-538,8;-11,7;130,4
1502;25033;-538,9;-11,7;131,6
1508;25133;-539,1;-11,8;132,8
1514;25233;-539,3;-11,7;134,1
1520;25333;-539,4;-11,8;135,4
1526;25433;-539,5;-11,8;136,4
1532;25533;-539,4;-11,8;137,5
1538;25633;-539,4;-11,9;138,4
1544;25733;-539,3;-12;139,4
1550;25833;-539,3;-12;140,3
1556;25933;-539,2;-12,1;140,9
1562;26033;-539;-12,2;140,6
1568;26133;-538,6;-12;139,2
1574;26233;-538,4;-12;137,8
1580;26333;-538;-11,9;136
1586;26433;-537,8;-12;134,1
1592;26533;-537,7;-12,1;132,8
1598;26633;-537,7;-12,1;131,9
1604;26733;-537,6;-12,1;130,9
1610;26833;-537,5;-12;130,1
1616;26933;-537,4;-12;129,3
1622;27033;-537,3;-11,9;128,6
1628;27133;-537,2;-11,9;127,9
1634;27233;-537,1;-11,9;127,4
1640;27333;-537,3;-11,8;127,3
1646;27433;-537,2;-11,8;126,7
1652;27533;-537,1;-11,8;126,2
1658;27633;-537;-11,8;125,7
1664;27733;-536,9;-11,8;125,5
1670;27833;-537;-11,8;125,3
1676;27933;-536,9;-11,7;125,1
1682;28033;-536,9;-11,7;124,9
1688;28133;-536,9;-11,8;124,8
1694;28233;-536,9;-11,8;124,6
1700;28333;-537;-11,8;124,5
1706;28433;-537,1;-11,7;124,8
1712;28533;-537,1;-11,8;124,5
1718;28633;-537;-11,7;124,4
1724;28733;-537;-11,7;124,2
1730;28833;-537;-11,8;124,2
1736;28933;-537;-11,8;124,2
1742;29033;-537;-11,8;124,2
1748;29133;-537,1;-11,7;124,2
1754;29233;-537,2;-11,8;124,3
1760;29333;-537,2;-11,8;124,5
1766;29433;-537,5;-11,8;125
1772;29533;-537,6;-11,8;125,6
1778;29633;-537,8;-11,9;126,1
1784;29733;-538;-11,9;126,7
1790;29833;-538,2;-12;127,7
1796;29933;-538,5;-12;128,9
1802;30033;-538,9;-12;130,6
1808;30133;-539,1;-11,8;132
1814;30233;-539,2;-11,8;133,3
1820;30333;-539,4;-11,8;134,5
1826;30433;-539,6;-11,8;135,7
1832;30533;-539,8;-11,9;137
1838;30633;-539,8;-11,9;137,7
1844;30733;-539,8;-11,8;138,5
1850;30833;-539,9;-11,9;139,3
1856;30933;-539,6;-12,1;139
1862;31033;-539,2;-12,1;137,6
1868;31133;-538,9;-12,3;136,2
1874;31233;-538,5;-12,3;134,3
1880;31333;-538,2;-12,1;132,7
1886;31433;-538,1;-12;131,5
1892;31533;-538;-12;130,6
1898;31633;-537,8;-12;129,7
1904;31733;-537,7;-12;128,7
1910;31833;-537,5;-11,9;128
1916;31933;-537,4;-11,9;127,4
1922;32033;-537,5;-11,9;127,1
1928;32133;-537,4;-11,9;126,6
1934;32233;-537,3;-11,9;126,2
1940;32333;-537,2;-11,9;125,8
1946;32433;-537,2;-11,9;125,5
1952;32533;-537,1;-11,9;125,3
1958;32633;-537,3;-11,8;125,3
1964;32733;-537,2;-11,8;125,1
1970;32833;-537,2;-11,9;124,8
1976;32933;-537,2;-11,8;124,5
1982;33033;-537;-11,9;124,3
1988;33133;-537,1;-11,9;124,3
1994;33233;-537,1;-11,9;124,2
2000;33333;-537;-11,8;124,1
2006;33433;-537;-11,9;124
2012;33533;-536,9;-11,9;123,8
2018;33633;-536,9;-11,9;123,8
2024;33733;-537,1;-11,9;124,2
2030;33833;-537;-12;123,9
2036;33933;-537;-11,9;123,8
2042;34033;-537,2;-11,9;124,2
2048;34133;-537,4;-11,9;124,7
2054;34233;-537,6;-11,9;125,4
2060;34333;-537,9;-11,9;126,4
2066;34433;-538,3;-11,9;127,5
2072;34533;-538,5;-11,9;128,6
2078;34633;-538,7;-11,9;129,8
2084;34733;-539,1;-11,9;131,1
2090;34833;-539,3;-11,9;132,7
2096;34933;-539,5;-11,7;133,7
2102;35033;-539,6;-11,6;134,8
2108;35133;-539,7;-11,7;135,7
2114;35233;-539,7;-11,7;136,7
2120;35333;-539,7;-11,7;137,6
2126;35433;-539,8;-11,8;138,5
2132;35533;-539,8;-11,7;139,1
2138;35633;-539,6;-11,8;139,3
2144;35733;-539,3;-11,7;138,4
2150;35833;-539;-11,7;137,3
2156;35933;-538,6;-11,8;135,3
2162;36033;-538,1;-11,9;133,2
2168;36133;-537,9;-11,9;131,6
2174;36233;-537,8;-11,9;130,6
2180;36333;-537,7;-11,9;129,6
2186;36433;-537,5;-11,9;128,8
2192;36533;-537,4;-11,9;128,1
2198;36633;-537,3;-11,9;127,5
2204;36733;-537,3;-11,9;126,9
2210;36833;-537,3;-11,9;126,6
2216;36933;-537,3;-11,8;126,4
2222;37033;-537,3;-11,9;125,8
2228;37133;-537,2;-11,8;125,4
2234;37233;-537,1;-11,8;125,1
2240;37333;-537,1;-11,9;125
2246;37433;-537,1;-11,9;124,7
2252;37533;-537;-11,8;124,6
2258;37633;-537;-11,8;124,4
2264;37733;-537;-11,9;124,2
2270;37833;-537;-11,9;124,2
2276;37933;-537,3;-11,8;124,5
2282;38033;-537,2;-11,9;124,2
2288;38133;-537,2;-11,9;124,1
2294;38233;-537,1;-11,9;123,9
2300;38333;-537;-11,9;123,8
2306;38433;-537,1;-11,9;123,9
2312;38533;-537,1;-11,9;123,8
2318;38633;-537,1;-11,8;123,8
2324;38733;-537,3;-11,8;124,3
2330;38833;-537,5;-11,8;124,9
2336;38933;-537,9;-11,9;125,8
2342;39033;-538,2;-11,8;127
2348;39133;-538,4;-11,9;127,7
2354;39233;-538,6;-11,8;128,8
2360;39333;-538,9;-11,9;130,2
2366;39433;-539,2;-11,9;131,8
2372;39533;-539,6;-11,9;133,4
2378;39633;-539,7;-11,8;134,8
2384;39733;-539,7;-11,7;135,7
2390;39833;-539,6;-11,8;136,8
2396;39933;-539,6;-11,8;137,7
2402;40033;-539,6;-11,8;138,7
2408;40133;-539,5;-11,9;139,5
2414;40233;-539,5;-11,8;140,1
2420;40333;-539,5;-11,9;140,9
2426;40433;-539,4;-11,9;141,1
2432;40533;-539,1;-11,9;140
2438;40633;-538,7;-11,9;138,5
2444;40733;-538,4;-11,8;136,8
2450;40833;-538,1;-11,9;135
2456;40933;-538;-11,9;133,5
2462;41033;-537,8;-12;132,2
2468;41133;-537,9;-12;131,3
2474;41233;-537,7;-12;130,3
2480;41333;-537,7;-12,1;129,3
2486;41433;-537,5;-12;128,6
2492;41533;-537,4;-12;128
