"Frame";"Timestamp";"x";"y";"z"
0;0;-395,1;2,4;87,4
6;100;-394,8;2,4;87,9
12;200;-394,6;2,5;88,3
18;300;-394,4;2,4;88,6
24;400;-394,2;2,4;89,1
30;500;-394;2,4;89,9
36;600;-393,7;2,5;90,5
42;700;-393,4;2,4;91
48;800;-393,1;2,4;91,6
54;900;-392,9;2,5;92,1
60;1000;-392,6;2,5;92,5
66;1100;-392,4;2,6;92,9
72;1200;-392,2;2,6;93,2
78;1300;-392;2,6;93,5
84;1400;-391,8;2,6;94
90;1500;-391,6;2,5;94,4
96;1600;-391,3;2,6;94,7
102;1700;-391,2;2,5;95,1
108;1800;-391;2,5;95,3
114;1900;-391;2,5;95,4
120;2000;-391;2,5;95,3
126;2100;-391;2,5;95,2
132;2200;-391,1;2,4;95,1
138;2300;-391,3;2,4;94,6
144;2400;-391,5;2,4;94,2
150;2500;-391,7;2,4;93,8
156;2600;-392;2,4;93,4
162;2700;-392,2;2,4;92,8
168;2800;-392,4;2,4;92,2
174;2900;-392,7;2,3;91,7
180;3000;-393;2,4;91,3
186;3100;-393,2;2,3;90,8
192;3200;-393,3;2,3;90,2
198;3300;-393,5;2,3;89,8
204;3400;-393,7;2,3;89,5
210;3500;-393,9;2,4;89,1
216;3600;-393,9;2,4;88,8
222;3700;-394,1;2,4;88,3
228;3800;-394,3;2,3;88
234;3900;-394,4;2,3;87,8
240;4000;-394,6;2,4;87,6
246;4100;-394,6;2,3;87,5
252;4200;-394,8;2,4;87,5
258;4300;-394,8;2,4;87,3
264;4400;-394,8;2,4;87,3
270;4500;-394,8;2,4;86,9
276;4600;-395;2,4;86,8
282;4700;-395;2,3;86,6
288;4800;-395,1;2,3;86,5
294;4900;-395,1;2,4;86,6
300;5000;-395,2;2,3;86,6
306;5100;-395,1;2,3;86,5
312;5200;-395,2;2,3;86,6
318;5300;-395,2;2,3;86,5
324;5400;-395,1;2,3;86,5
330;5500;-395,1;2,3;86,4
336;5600;-395,2;2,4;86,3
342;5700;-395,3;2,2;86,1
348;5800;-395,4;2,3;86,2
354;5900;-395,3;2,4;86,3
360;6000;-395,3;2,3;86,2
366;6100;-395,3;2,4;86,4
372;6200;-395,2;2,3;86,5
378;6300;-395,2;2,4;86,6
384;6400;-395,1;2,4;86,9
390;6500;-395;2,5;87,2
396;6600;-394,8;2,5;87,3
402;6700;-394,7;2,4;87,7
408;6800;-394,6;2,4;88,4
414;6900;-394,3;2,4;89,1
420;7000;-394;2,4;89,5
426;7100;-393,8;2,4;90,1
432;7200;-393,5;2,4;90,6
438;7300;-393,3;2,5;91,1
444;7400;-393,1;2,4;91,4
450;7500;-392,9;2,5;91,8
456;7600;-392,7;2,4;92,1
462;7700;-392,5;2,4;92,5
468;7800;-392,3;2,4;93,1
474;7900;-392,1;2,5;93,4
480;8000;-391,9;2,4;93,7
486;8100;-391,6;2,4;94,1
492;8200;-391,5;2,5;94,5
498;8300;-391,3;2,4;94,8
504;8400;-391,1;2,4;95,1
510;8500;-391,1;2,5;95
516;8600;-390,9;2,4;95,1
522;8700;-390,9;2,4;95,1
528;8800;-391;2,3;95,1
534;8900;-391,1;2,4;94,8
540;9000;-391,3;2,3;94,4
546;9100;-391,6;2,3;94,1
552;9200;-391,7;2,3;93,6
558;9300;-392;2,3;93,1
564;9400;-392,2;2,3;92,4
570;9500;-392,5;2,2;92
576;9600;-392,8;2,2;91,6
