"Frame";"Timestamp";"x";"y";"z"
0;0;-541,6;-13,6;147,6
7;117;-541,5;-13,6;146,5
13;217;-541,2;-13,7;144,4
19;317;-540,9;-13,6;142,7
25;417;-540,9;-13,9;141,4
31;517;-540,7;-13,9;140
37;617;-540,6;-13,8;138,8
43;717;-540,3;-13,7;137,4
49;817;-540,2;-13,5;136,4
55;917;-540,1;-13,7;135,6
61;1017;-540;-13,5;134,9
67;1117;-540,1;-13,7;134,4
73;1217;-540,1;-13,4;134
79;1317;-540;-13,4;133,3
85;1417;-539,9;-13,3;132,7
91;1517;-539,9;-13,2;132,3
97;1617;-539,8;-13,3;131,9
103;1717;-539,7;-13,1;131,5
109;1817;-539,6;-13,2;131,2
115;1917;-539,6;-13,1;130,9
121;2017;-539,6;-13,1;130,6
127;2117;-539,5;-13,1;130,4
133;2217;-539,7;-13;130,5
139;2317;-539,7;-13,2;130,5
145;2417;-539,7;-13;130,2
151;2517;-539,6;-13;129,9
157;2617;-539,6;-13;129,9
163;2717;-539,4;-12,9;130
169;2817;-539,7;-13,1;130
175;2917;-539,8;-12,9;130,2
181;3017;-540;-13,1;130,6
187;3117;-540,3;-12,9;131,4
193;3217;-540,6;-13,1;132,3
199;3317;-541;-13,1;133,3
205;3417;-541,2;-13;134,6
211;3517;-541,5;-13;135,6
217;3617;-541,6;-12,8;136,7
223;3717;-541,8;-13,1;138
229;3817;-542;-13,1;139,3
235;3917;-542,2;-13,1;140,5
241;4017;-542,3;-13,2;141,8
247;4117;-542,3;-13,1;143
253;4217;-542,4;-13,3;144,1
259;4317;-542,5;-13,2;145,2
265;4417;-542,6;-13,4;146,1
271;4517;-542,4;-13,3;146,7
277;4617;-542,4;-13,3;147,2
283;4717;-542,3;-13,4;147,7
289;4817;-542,2;-13,3;148,1
295;4917;-542,1;-13,5;148,1
301;5017;-541,9;-13,4;147,4
307;5117;-541,9;-13,5;146,6
313;5217;-541,7;-13,4;145,4
319;5317;-541,3;-13,6;143,5
325;5417;-541,2;-13,9;142
331;5517;-541,2;-14;141,1
337;5617;-541;-14;139,7
343;5717;-540,8;-13,7;138,6
349;5817;-540,7;-13,6;137,6
355;5917;-540,5;-13,6;136,7
361;6017;-540,5;-13,5;135,9
367;6117;-540,4;-13,5;135,1
373;6217;-540,3;-13,2;134,5
379;6317;-540,3;-13,4;134,1
385;6417;-540,3;-13,2;133,5
391;6517;-540,2;-13,3;133,1
397;6617;-540,2;-13,1;133
403;6717;-540,2;-13,1;132,4
409;6817;-540,1;-13,1;132
415;6917;-540;-12,9;131,5
421;7017;-539,9;-13,1;131,3
427;7117;-539,9;-12,9;131
433;7217;-539,8;-12,9;130,7
439;7317;-539,8;-12,9;130,5
445;7417;-539,7;-12,9;130,4
451;7517;-539,8;-12,9;130,3
457;7617;-540;-12,8;130,5
463;7717;-540,2;-13;131,1
469;7817;-540,4;-12,9;131,5
475;7917;-540,7;-12,9;132,3
481;8017;-540,9;-13;133,2
487;8117;-541,1;-13;134,2
493;8217;-541,3;-13,1;135,4
499;8317;-541,6;-12,9;136,6
505;8417;-541,9;-13,1;138,2
511;8517;-542;-12,9;139,6
517;8617;-542,2;-13;140,9
523;8717;-542,2;-13;142,2
529;8817;-542;-12,6;143,1
535;8917;-541,9;-12,6;143,9
541;9017;-541,8;-12,5;145,2
547;9117;-541,7;-12,8;146,1
553;9217;-541,7;-12,8;147,1
559;9317;-541,6;-12,9;147,9
565;9417;-541,6;-12,9;148,6
571;9517;-541,5;-12,9;149,2
577;9617;-541,4;-13,1;149,2
583;9717;-541,4;-12,9;148,4
589;9817;-541,1;-12,9;147,3
595;9917;-541;-13;145,4
601;10017;-540,7;-13,1;143,7
607;10117;-540,6;-13,3;142,3
613;10217;-540,5;-13,1;140,8
619;10317;-540,5;-13,1;139,6
625;10417;-540,4;-13;138,6
631;10517;-540,4;-13,1;137,6
