"Frame";"Timestamp";"x";"y";"z"
0;0;-461,9;13,2;74
6;100;-462,1;13,3;74,8
12;200;-462,4;13,3;75,7
18;300;-462,6;13,4;76,6
24;400;-462,8;13,4;77,4
30;500;-463;13,4;78,1
36;600;-463;13,5;78,7
42;700;-463,1;13,4;79,2
48;800;-463,2;13,4;79,8
54;900;-463,1;13,4;80,1
60;2;-462,9;13,4;80,5
66;2,2;-462,7;13,6;80
72;1200;-462,4;13,4;79,3
78;1300;-462,2;13,5;78,7
84;1400;-462;13,5;78
90;1500;-461,6;13,6;77,1
96;1600;-461,2;13,6;76
102;1700;-460,9;13,7;75,1
108;1800;-460,6;13,6;74,3
114;1900;-460,3;13,5;73,4
120;2000;-459,7;13,5;72,6
126;2100;-459,5;13,5;71,9
132;2200;-459,4;13,6;71,1
138;2300;-459,3;13,6;70,6
144;2400;-459,2;13,6;70,1
150;2500;-459,1;13,7;69,5
156;2600;-459,1;13,6;69,1
162;2700;-458,9;13,6;68,7
168;2800;-458,8;13,5;68,5
174;2900;-459;13,4;68,6
180;3000;-458,6;13,4;68,6
186;3100;-458,8;13,4;68,5
192;3200;-458,8;13,5;68,1
198;3300;-458,9;13,5;68
204;3400;-458,8;13,5;67,8
210;3500;-458,9;13,5;67,7
216;3600;-458,9;13,4;67,6
222;3700;-459;13,3;67,6
228;3800;-458,9;13,2;67,5
234;3900;-459;13,2;67,6
240;4000;-458,9;13,1;68,1
246;4100;-458,9;13;68,1
252;4200;-458,9;13,1;67,9
258;4300;-459;13,1;67,8
264;4400;-459;13,2;67,7
270;4500;-459,1;13,2;67,6
276;4600;-459,1;13,3;67,6
282;4700;-459,3;13,2;67,8
288;4800;-459,6;13,2;68,2
294;4900;-459,9;13,1;68,8
300;5000;-460,2;13,2;69,4
306;5100;-460,5;13,1;70,5
312;5200;-461;13,2;71,3
318;5300;-461,4;13,3;72
324;5400;-461,8;13,3;72,9
330;5500;-462,1;13,4;73,7
336;5600;-462,4;13,5;74,6
342;5700;-462,6;13,5;75,5
348;5800;-462,9;13,5;76,6
354;5900;-463,1;13,4;77,5
360;6000;-463,1;13,5;78,2
366;6100;-463,1;13,4;79,1
372;6200;-463,3;13,5;79,8
378;6300;-463,4;13,5;80,4
384;6400;-463,6;13,5;81,1
390;6500;-463,6;13,6;81,5
396;6600;-463,6;13,5;81,9
402;6700;-463,5;13,6;82
408;6800;-463,5;13,5;82
414;6900;-463,2;13,5;81,6
420;7000;-462,9;13,4;81,3
426;7100;-462,4;13,4;80,6
432;7200;-462,3;13,4;80
438;7300;-462,1;13,4;79,4
444;7400;-461,9;13,5;78,8
450;7500;-461,6;13,5;78,1
456;7600;-461,5;13,5;77,5
462;7700;-461,2;13,5;76,9
468;7800;-461,2;13,5;76,4
474;7900;-460,9;13,4;75,8
480;8000;-460,6;13,3;75,5
486;8100;-460,4;13,3;74,8
492;8200;-460,1;13,3;73,9
498;8300;-460;13,4;73,1
504;8400;-460;13,5;72,5
510;8500;-459,9;13,5;71,8
516;8600;-459,8;13,5;71,3
522;8700;-459,7;13,4;70,8
528;8800;-459,6;13,3;70,4
534;8900;-459,5;13,2;70,1
540;9000;-459,5;13,1;70,3
546;9100;-459,3;13,1;70,1
552;9200;-459,4;13,1;69,9
558;9300;-459,4;13,2;69,5
564;9400;-459,3;13,2;69,3
570;9500;-459,3;13,3;69
576;9600;-459,4;13,3;68,8
582;9700;-459,4;13,2;68,7
588;9800;-459,4;13,2;68,7
594;9900;-459,4;13,1;68,6
600;10000;-459,3;13,1;68,5
606;10100;-459,3;13;69,1
612;10200;-459,4;13;69
618;10300;-459,4;13,1;68,7
624;10400;-459,5;13,1;68,6
630;10500;-459,5;13,2;68,4
636;10600;-459,5;13,2;68,2
642;10700;-459,6;13,3;68,2
648;10800;-459,7;13,2;68,2
654;10900;-460;13,1;68,6
660;11000;-460,2;13,1;69,1
666;11100;-460,7;13;70,1
672;11200;-460,8;13;70,8
678;11300;-461,4;13;71,6
684;11400;-461,8;13,1;72,3
690;11500;-462,1;13,2;73,2
696;11600;-462,3;13,3;74
702;11700;-462,7;13,3;75
708;11800;-462,9;13,3;76
714;11900;-463,1;13,3;77,1
720;12000;-463,3;13,3;78,1
726;12100;-463,4;13,3;79,2
732;12200;-463,3;13,3;80
738;12300;-463,6;13,4;80,8
744;12400;-463,7;13,4;81,4
750;12500;-463,7;13,4;81,9
756;12600;-463,5;13,5;81,9
762;12700;-463,5;13,5;81,9
768;12800;-463,3;13,5;81,5
774;12900;-462,9;13,5;80,8
780;13000;-462,4;13,4;79,9
786;13100;-461,9;13,4;79,2
792;13200;-461,6;13,4;78,2
798;13300;-461,2;13,4;77,1
804;13400;-461;13,5;76,3
810;13500;-460,7;13,5;75,3
816;13600;-460,4;13,5;74,4
822;13700;-460,3;13,5;73,5
828;13800;-460,1;13,5;72,8
834;13900;-459,9;13,3;72,2
840;14000;-459,8;13,3;71,7
846;14100;-459,5;13,2;71,5
852;14200;-459,5;13,2;71
858;14300;-459,4;13,3;70,3
864;14400;-459,4;13,3;70
870;14500;-459,2;13,3;69,6
876;14600;-459,1;13,3;69,1
882;14700;-459,2;13,3;68,9
888;14800;-459,2;13,2;68,7
894;14900;-459,1;13,1;68,6
900;15000;-459,2;13,1;69
906;15100;-458,9;13;68,9
912;15200;-459,1;13,1;68,7
918;15300;-459,1;13,2;68,5
924;15400;-459,1;13,2;68,3
930;15500;-459,1;13,3;68,1
936;15600;-459,2;13,3;68
942;15700;-459,2;13,3;67,9
948;15800;-459,3;13,1;67,9
954;15900;-459,3;13,1;67,9
960;16000;-459,3;13;68,4
966;16100;-459,2;13;68,4
972;16200;-459,3;13;68,3
978;16300;-459,4;13,1;68
984;16400;-459,4;13,1;68
990;16500;-459,5;13,2;67,8
996;16600;-459,7;13,2;68
1002;16700;-460;13,2;68,4
1008;16800;-460,4;13,1;69,1
1014;16900;-460,8;13,1;70
1020;17000;-461,2;13;71,2
1026;17100;-461,5;13,1;72,1
1032;17200;-461,9;13,2;73,1
1038;17300;-462,4;13,3;74,2
1044;17400;-462,6;13,3;75,2
1050;17500;-462,8;13,4;76,2
1056;17600;-463,1;13,4;77,2
1062;17700;-463,2;13,4;78,1
1068;17800;-463,3;13,3;79,1
1074;17900;-463,6;13,3;80,1
1080;18000;-463,5;13,3;80,9
1086;18100;-463,6;13,3;81,5
1092;18200;-463,6;13,3;81,8
1098;18300;-463,6;13,4;82,1
1104;18400;-463,4;13,4;81,9
1110;18500;-463,1;13,4;81,4
1116;18600;-462,8;13,4;80,7
1122;18700;-462,5;13,3;79,9
1128;18800;-462;13,3;78,9
1134;18900;-461,3;13,3;77,9
1140;19000;-460,9;13,4;76,7
1146;19100;-460,6;13,4;75,6
1152;19200;-460,4;13,4;74,8
1158;19300;-460,3;13,5;74,1
1164;19400;-460,1;13,5;73,3
1170;19500;-459,9;13,5;72,5
1176;19600;-459,7;13,4;71,9
1182;19700;-459,6;13,3;71,4
1188;19800;-459,3;13,2;71,3
1194;19900;-459,2;13,2;70,8
1200;20000;-459,2;13,2;70,3
1206;20100;-459,2;13,3;69,8
1212;20200;-459,2;13,2;69,5
1218;20300;-459,1;13,3;69,1
1224;20400;-459,2;13,2;68,8
1230;20500;-459,1;13,2;68,6
1236;20600;-459,1;13,1;68,5
1242;20700;-459,2;13,1;68,4
1248;20800;-459,2;13;68,9
1254;20900;-459,2;13;68,9
