"Frame";"Timestamp";"x";"y";"z"
0;0;-493,7;-0,3;76
6;100;-493,5;-0,2;75,1
12;200;-493,4;-0,2;74,3
18;300;-493,3;-0,2;73,4
24;400;-493,1;-0,1;72,5
30;500;-492,8;-0,2;71,6
36;600;-492,7;-0,1;70,6
42;700;-492,6;-0,1;69,6
48;800;-492,5;-0,1;68,8
54;900;-492,4;-0,1;68
60;1000;-492,4;-0,1;67,2
66;1100;-492,3;-0,1;66,6
72;1200;-492,4;-0,3;66,1
78;1300;-492,2;-0,2;65,5
84;1400;-492,1;-0,4;65,2
90;1500;-492,1;-0,3;64,9
96;1600;-492,3;-0,2;64,6
102;1700;-492,3;-0,1;64,4
108;1800;-492,3;-0,1;64,3
114;1900;-492,3;-0,1;64,1
120;2000;-492,3;-0,1;64,1
126;2100;-492,3;-0,2;64,1
132;2200;-492,4;-0,2;64,1
138;2300;-492,4;-0,1;64,1
144;2400;-492,2;-0,2;64,1
150;2500;-492,3;-0,2;64,1
156;2600;-492,3;-0,2;64
162;2700;-492,4;-0,1;63,9
168;2800;-492,4;-0,2;63,9
174;2900;-492,5;-0,1;64
180;3000;-492,5;-0,1;64
186;3100;-492,4;-0,2;64
192;3200;-492,4;-0,2;64,1
198;3300;-492,5;-0,2;64,4
204;3400;-492,8;-0,2;65,2
210;3500;-492,8;-0,2;66
216;3600;-493,2;-0,1;66,7
222;3700;-493,4;0;67,6
228;3800;-493,6;-0,1;68,6
234;3900;-493,8;0;69,5
240;4000;-494;-0,1;70,5
246;4100;-494,1;0;71,5
252;4200;-494,2;-0,1;72,3
258;4300;-494,2;-0,2;73
264;4400;-494,2;-0,1;73,6
270;4500;-494,2;-0,3;74,2
276;4600;-494,3;-0,2;74,7
282;4700;-494,3;-0,2;75,1
288;4800;-494,2;-0,2;75,1
294;4900;-494,1;-0,2;75
300;5000;-494;-0,2;74,6
306;5100;-493,8;-0,1;73,8
312;5200;-493,5;-0,2;73
318;5300;-493,3;-0,2;72,2
324;5400;-493,1;-0,2;71,3
330;5500;-492,9;-0,2;70,5
336;5600;-492,8;-0,2;69,7
342;5700;-492,6;-0,1;68,7
348;5800;-492,6;-0,1;68
354;5900;-492,5;-0,2;67,2
360;6000;-492,4;-0,1;66,6
366;6100;-492,4;-0,2;66,1
372;6200;-492,3;-0,3;65,6
378;6300;-492,2;-0,3;65,2
384;6400;-492,2;-0,4;65
390;6500;-492,1;-0,3;64,5
396;6600;-492,2;-0,3;64,4
402;6700;-492,2;-0,2;64,1
408;6800;-492,3;-0,2;64
414;6900;-492,3;-0,1;63,9
420;7000;-492,3;-0,1;63,9
426;7100;-492,3;-0,2;63,9
432;7200;-492,3;-0,2;63,9
438;7300;-492,3;-0,3;63,9
444;7400;-492,2;-0,3;63,9
450;7500;-492,2;-0,3;63,8
456;7600;-492,3;-0,2;63,8
462;7700;-492,4;-0,1;63,7
468;7800;-492,3;-0,2;63,7
